outer_fold_id,held_out_source_id,resample,selected_alpha,null_mean_spearman
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,175,100.0,-0.21984126984126987
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,176,100.0,-0.3341269841269841
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,177,10.0,-0.13849206349206347
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,178,0.01,-0.4996031746031746
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,179,0.1,-0.407936507936508
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,180,100.0,0.32976190476190476
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,181,100.0,-0.3686507936507936
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,182,100.0,-0.351984126984127
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,183,10.0,-0.511904761904762
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,184,10.0,-0.4698412698412697
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,185,0.1,-0.2246031746031746
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,186,100.0,-0.21706349206349204
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,187,100.0,-0.42896825396825394
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,188,1.0,-0.09682539682539681
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,189,1.0,0.2880952380952381
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,190,0.01,-0.4888888888888889
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,191,100.0,-0.5000000000000001
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,192,0.01,-0.40158730158730166
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,193,1.0,-0.13333333333333333
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,194,0.01,-0.32063492063492066
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,195,100.0,-0.43452380952380953
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,196,100.0,-0.5301587301587302
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,197,0.1,0.15555555555555556
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,198,10.0,-0.20555555555555557
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,199,100.0,0.18055555555555555
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,200,10.0,0.20873015873015874
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,201,1.0,-0.2773809523809524
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,202,100.0,-0.5111111111111112
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,203,1.0,-0.024999999999999998
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,204,100.0,-0.569047619047619
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,205,100.0,0.19880952380952385
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,206,0.1,-0.04285714285714285
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,207,0.01,-0.2380952380952381
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,208,100.0,-0.3535714285714286
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,209,100.0,0.4297619047619048
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,210,100.0,-0.27499999999999997
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,211,100.0,-0.1365079365079365
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,212,0.1,0.3190476190476191
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,213,10.0,0.375
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,214,0.01,-0.4690476190476191
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,215,100.0,-0.44960317460317456
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,216,100.0,-0.4682539682539682
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,217,100.0,0.09722222222222221
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,218,100.0,-0.18015873015873016
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,219,100.0,-0.5634920634920634
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,220,100.0,-0.04285714285714287
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,221,10.0,-0.21587301587301588
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,222,10.0,0.06388888888888888
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,223,1.0,-0.07063492063492063
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,224,1.0,-0.12817460317460316
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,225,10.0,-0.6313492063492063
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,226,1.0,0.26944444444444443
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,227,100.0,-0.3178571428571429
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,228,0.01,-0.32222222222222224
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,229,10.0,-0.3912698412698412
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,230,10.0,-0.325
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,231,100.0,-0.34920634920634924
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,232,100.0,0.33174603174603173
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,233,100.0,-0.5876984126984127
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,234,1.0,0.02658730158730159
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,235,100.0,-0.35912698412698413
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,236,1.0,-0.4706349206349207
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,237,100.0,-0.28174603174603174
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,238,100.0,0.01626984126984127
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,239,0.1,0.06666666666666665
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,240,0.01,-0.10952380952380951
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,241,10.0,-0.7619047619047619
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,242,10.0,0.24523809523809517
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,243,0.01,-0.584920634920635
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,244,0.1,-0.5035714285714287
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,245,0.1,-0.5908730158730159
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,246,0.01,-0.2869047619047619
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,247,10.0,-0.6769841269841269
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,248,100.0,-0.3003968253968254
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,249,10.0,-0.6551587301587302
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,250,0.1,0.22182539682539684
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,251,100.0,0.15992063492063494
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,252,0.1,-0.19007936507936507
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,253,1.0,-0.2416666666666666
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,254,10.0,-0.21865079365079365
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,255,100.0,-0.5992063492063492
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,256,100.0,-0.5555555555555555
T197_OUTER_03,PXD064962_UCD_EVENT,1,100.0,0.092603035409877
T197_OUTER_03,PXD064962_UCD_EVENT,2,10.0,0.7549157811840497
T197_OUTER_03,PXD064962_UCD_EVENT,3,10.0,-0.10821612200313237
T197_OUTER_03,PXD064962_UCD_EVENT,4,0.1,-0.03061828515014305
T197_OUTER_03,PXD064962_UCD_EVENT,5,10.0,-0.46044354491198153
T197_OUTER_03,PXD064962_UCD_EVENT,6,10.0,-0.773709991216007
T197_OUTER_03,PXD064962_UCD_EVENT,7,100.0,-0.3101287823049305
T197_OUTER_03,PXD064962_UCD_EVENT,8,10.0,-0.0712006089956302
T197_OUTER_03,PXD064962_UCD_EVENT,9,0.1,0.5500229611910599
T197_OUTER_03,PXD064962_UCD_EVENT,10,10.0,-0.025336757531945923
T197_OUTER_03,PXD064962_UCD_EVENT,11,0.01,0.47996854781882275
T197_OUTER_03,PXD064962_UCD_EVENT,12,0.01,0.48343595398329087
T197_OUTER_03,PXD064962_UCD_EVENT,13,0.01,0.027888093443053267
T197_OUTER_03,PXD064962_UCD_EVENT,14,100.0,0.575054358993932
T197_OUTER_03,PXD064962_UCD_EVENT,15,0.1,-0.3978030579884115
T197_OUTER_03,PXD064962_UCD_EVENT,16,0.1,-0.3486121637646574
T197_OUTER_03,PXD064962_UCD_EVENT,17,1.0,0.8622811806842562
T197_OUTER_03,PXD064962_UCD_EVENT,18,100.0,-0.6244763789574365
T197_OUTER_03,PXD064962_UCD_EVENT,19,10.0,-0.26811295780167826
T197_OUTER_03,PXD064962_UCD_EVENT,20,100.0,0.1975988866842004
T197_OUTER_03,PXD064962_UCD_EVENT,21,100.0,0.10671801698538107
T197_OUTER_03,PXD064962_UCD_EVENT,22,100.0,-0.01681893638244047
T197_OUTER_03,PXD064962_UCD_EVENT,23,10.0,0.03408692593157037
T197_OUTER_03,PXD064962_UCD_EVENT,24,10.0,0.2448087155548279
T197_OUTER_03,PXD064962_UCD_EVENT,25,1.0,0.3251736371912897
T197_OUTER_03,PXD064962_UCD_EVENT,26,1.0,-0.22937291030397317
T197_OUTER_03,PXD064962_UCD_EVENT,27,100.0,0.5638894786872795
T197_OUTER_03,PXD064962_UCD_EVENT,28,0.01,0.06066816214906983
T197_OUTER_03,PXD064962_UCD_EVENT,29,1.0,-0.13218917561573262
T197_OUTER_03,PXD064962_UCD_EVENT,30,10.0,0.024754411611121078
T197_OUTER_03,PXD064962_UCD_EVENT,31,10.0,-0.025232088843199208
T197_OUTER_03,PXD064962_UCD_EVENT,32,100.0,-0.5773256261290854
T197_OUTER_03,PXD064962_UCD_EVENT,33,100.0,0.468622342916357
T197_OUTER_03,PXD064962_UCD_EVENT,34,100.0,0.6074929418256336
T197_OUTER_03,PXD064962_UCD_EVENT,35,0.1,-0.24190067762893538
T197_OUTER_03,PXD064962_UCD_EVENT,36,0.1,-0.20333831474442526
T197_OUTER_03,PXD064962_UCD_EVENT,37,10.0,-0.28657648504590666
T197_OUTER_03,PXD064962_UCD_EVENT,38,0.01,0.15809882062499342
T197_OUTER_03,PXD064962_UCD_EVENT,39,0.01,-0.3429311171665648
T197_OUTER_03,PXD064962_UCD_EVENT,40,0.01,0.08528227950693155
T197_OUTER_03,PXD064962_UCD_EVENT,41,1.0,0.6176554008496381
T197_OUTER_03,PXD064962_UCD_EVENT,42,100.0,0.020328332203510453
T197_OUTER_03,PXD064962_UCD_EVENT,43,100.0,0.37021598375855524
T197_OUTER_03,PXD064962_UCD_EVENT,44,1.0,-0.5793505091880325
T197_OUTER_03,PXD064962_UCD_EVENT,45,100.0,-0.09650377954520883
T197_OUTER_03,PXD064962_UCD_EVENT,46,100.0,0.14857078171268936
T197_OUTER_03,PXD064962_UCD_EVENT,47,10.0,-0.6016753394753024
T197_OUTER_03,PXD064962_UCD_EVENT,48,10.0,0.20306534483771252
T197_OUTER_03,PXD064962_UCD_EVENT,49,0.01,-0.4124730944567927
T197_OUTER_03,PXD064962_UCD_EVENT,50,0.01,-0.4855453015395322
T197_OUTER_03,PXD064962_UCD_EVENT,51,0.01,0.0748077662529508
T197_OUTER_03,PXD064962_UCD_EVENT,52,100.0,0.3597086998017714
T197_OUTER_03,PXD064962_UCD_EVENT,53,10.0,0.15767559576994833
T197_OUTER_03,PXD064962_UCD_EVENT,54,1.0,-0.17825881243711572
T197_OUTER_03,PXD064962_UCD_EVENT,55,0.01,-0.6143617349214276
T197_OUTER_03,PXD064962_UCD_EVENT,56,100.0,0.6091358298264883
T197_OUTER_03,PXD064962_UCD_EVENT,57,1.0,-0.1728463126020267
T197_OUTER_03,PXD064962_UCD_EVENT,58,100.0,0.4087897589937914
T197_OUTER_03,PXD064962_UCD_EVENT,59,10.0,-0.45294286020762814
T197_OUTER_03,PXD064962_UCD_EVENT,60,0.01,0.198538883063436
T197_OUTER_03,PXD064962_UCD_EVENT,61,100.0,-0.11292196043354942
T197_OUTER_03,PXD064962_UCD_EVENT,62,100.0,0.308051639473882
T197_OUTER_03,PXD064962_UCD_EVENT,63,10.0,0.21994837420853122
T197_OUTER_03,PXD064962_UCD_EVENT,64,0.1,0.00018968434187067543
T197_OUTER_03,PXD064962_UCD_EVENT,65,10.0,0.0575211124961136
T197_OUTER_03,PXD064962_UCD_EVENT,66,100.0,-0.40145461683638156
T197_OUTER_03,PXD064962_UCD_EVENT,67,10.0,-0.6221774441562825
T197_OUTER_03,PXD064962_UCD_EVENT,68,100.0,0.4062089090417881
T197_OUTER_03,PXD064962_UCD_EVENT,69,0.01,-0.6640749313927701
T197_OUTER_03,PXD064962_UCD_EVENT,70,100.0,-0.19606415457872145
T197_OUTER_03,PXD064962_UCD_EVENT,71,100.0,0.801274110510536
T197_OUTER_03,PXD064962_UCD_EVENT,72,100.0,-0.45041498708775285
T197_OUTER_03,PXD064962_UCD_EVENT,73,0.01,0.5626853669466895
T197_OUTER_03,PXD064962_UCD_EVENT,74,0.01,0.03555716956013493
T197_OUTER_03,PXD064962_UCD_EVENT,75,0.01,0.46826086084917307
T197_OUTER_03,PXD064962_UCD_EVENT,76,10.0,0.16173708296265213
T197_OUTER_03,PXD064962_UCD_EVENT,77,10.0,-0.6009972814591296
T197_OUTER_03,PXD064962_UCD_EVENT,78,10.0,0.16070396715154456
T197_OUTER_03,PXD064962_UCD_EVENT,79,10.0,0.7745623179357378
T197_OUTER_03,PXD064962_UCD_EVENT,80,0.1,-0.3163984624978366
T197_OUTER_03,PXD064962_UCD_EVENT,81,1.0,-0.28339239993789
T197_OUTER_03,PXD064962_UCD_EVENT,82,0.01,-0.43219256191514693
T197_OUTER_03,PXD064962_UCD_EVENT,83,100.0,0.30779908084650354
T197_OUTER_03,PXD064962_UCD_EVENT,84,100.0,-0.7308452260054389
T197_OUTER_03,PXD064962_UCD_EVENT,85,10.0,-0.39654975693451455
T197_OUTER_03,PXD064962_UCD_EVENT,86,0.01,-0.3089625397319001
T197_OUTER_03,PXD064962_UCD_EVENT,87,0.01,0.4307406598278221
T197_OUTER_03,PXD064962_UCD_EVENT,88,0.1,-0.42260783149016895
T197_OUTER_03,PXD064962_UCD_EVENT,89,0.1,-0.14251110466348751
T197_OUTER_03,PXD064962_UCD_EVENT,90,10.0,0.6401997235397598
T197_OUTER_03,PXD064962_UCD_EVENT,91,1.0,-0.58196203911922
T197_OUTER_03,PXD064962_UCD_EVENT,92,10.0,-0.20389346706902473
T197_OUTER_03,PXD064962_UCD_EVENT,93,0.1,0.572074126882469
T197_OUTER_03,PXD064962_UCD_EVENT,94,100.0,0.7382070345682646
T197_OUTER_03,PXD064962_UCD_EVENT,95,1.0,0.6036115745559569
T197_OUTER_03,PXD064962_UCD_EVENT,96,1.0,-0.019902251143271616
T197_OUTER_03,PXD064962_UCD_EVENT,97,100.0,0.2605687062039924
T197_OUTER_03,PXD064962_UCD_EVENT,98,1.0,0.15124684991745962
T197_OUTER_03,PXD064962_UCD_EVENT,99,100.0,0.2889516692544406
T197_OUTER_03,PXD064962_UCD_EVENT,100,0.1,-0.5337332679171303
T197_OUTER_03,PXD064962_UCD_EVENT,101,0.01,-0.6313316724129393
T197_OUTER_03,PXD064962_UCD_EVENT,102,100.0,0.25513134773791085
T197_OUTER_03,PXD064962_UCD_EVENT,103,0.1,-0.56288067440519
T197_OUTER_03,PXD064962_UCD_EVENT,104,100.0,0.38746864294881705
T197_OUTER_03,PXD064962_UCD_EVENT,105,1.0,0.3704349485313569
T197_OUTER_03,PXD064962_UCD_EVENT,106,100.0,0.46499987302719986
T197_OUTER_03,PXD064962_UCD_EVENT,107,100.0,0.3107184907886234
T197_OUTER_03,PXD064962_UCD_EVENT,108,100.0,-0.0837691914151602
T197_OUTER_03,PXD064962_UCD_EVENT,109,100.0,-0.4530524541701333
T197_OUTER_03,PXD064962_UCD_EVENT,110,100.0,-0.12264640300042179
T197_OUTER_03,PXD064962_UCD_EVENT,111,0.01,-0.06914040065621045
T197_OUTER_03,PXD064962_UCD_EVENT,112,0.01,0.5299460191458156
T197_OUTER_03,PXD064962_UCD_EVENT,113,100.0,0.3833191353200331
T197_OUTER_03,PXD064962_UCD_EVENT,114,100.0,0.1918233247847589
T197_OUTER_03,PXD064962_UCD_EVENT,115,0.1,0.7776785119446666
T197_OUTER_03,PXD064962_UCD_EVENT,116,100.0,-0.17662807237702477
T197_OUTER_03,PXD064962_UCD_EVENT,117,100.0,-0.2705128617793929
T197_OUTER_03,PXD064962_UCD_EVENT,118,1.0,0.13567829939397805
T197_OUTER_03,PXD064962_UCD_EVENT,119,100.0,-0.5172055878240943
T197_OUTER_03,PXD064962_UCD_EVENT,120,0.1,0.16049782093836154
T197_OUTER_03,PXD064962_UCD_EVENT,121,100.0,0.4180606974170812
T197_OUTER_03,PXD064962_UCD_EVENT,122,1.0,0.19343236633328545
T197_OUTER_03,PXD064962_UCD_EVENT,123,100.0,-0.21892230012974026
T197_OUTER_03,PXD064962_UCD_EVENT,124,10.0,0.06541009036871867
T197_OUTER_03,PXD064962_UCD_EVENT,125,0.1,0.0778029593043695
T197_OUTER_03,PXD064962_UCD_EVENT,126,100.0,0.11685387775755932
T197_OUTER_03,PXD064962_UCD_EVENT,127,10.0,0.13978974975835104
T197_OUTER_03,PXD064962_UCD_EVENT,128,1.0,0.10351637074752967
T197_OUTER_03,PXD064962_UCD_EVENT,129,0.1,-0.1592747762031875
T197_OUTER_03,PXD064962_UCD_EVENT,130,0.1,-0.3304255248284866
T197_OUTER_03,PXD064962_UCD_EVENT,131,1.0,0.6331305116821053
T197_OUTER_03,PXD064962_UCD_EVENT,132,100.0,-0.623538322815603
T197_OUTER_03,PXD064962_UCD_EVENT,133,0.01,0.322013834797054
T197_OUTER_03,PXD064962_UCD_EVENT,134,10.0,0.12965655153166192
T197_OUTER_03,PXD064962_UCD_EVENT,135,10.0,0.24338909053618224
T197_OUTER_03,PXD064962_UCD_EVENT,136,100.0,0.5207166741793899
T197_OUTER_03,PXD064962_UCD_EVENT,137,0.01,-0.07830338130355498
T197_OUTER_03,PXD064962_UCD_EVENT,138,10.0,0.15919065299767626
T197_OUTER_03,PXD064962_UCD_EVENT,139,100.0,-0.027954939191728104
T197_OUTER_03,PXD064962_UCD_EVENT,140,0.01,-0.216256089839914
T197_OUTER_03,PXD064962_UCD_EVENT,141,10.0,-0.21185751271899114
T197_OUTER_03,PXD064962_UCD_EVENT,142,10.0,-0.8033615618348198
T197_OUTER_03,PXD064962_UCD_EVENT,143,100.0,0.4474517842537968
T197_OUTER_03,PXD064962_UCD_EVENT,144,1.0,0.5884568517846028
T197_OUTER_03,PXD064962_UCD_EVENT,145,0.01,-0.028096252594751858
T197_OUTER_03,PXD064962_UCD_EVENT,146,10.0,0.050196585358756325
T197_OUTER_03,PXD064962_UCD_EVENT,147,100.0,-0.1848909324805438
T197_OUTER_03,PXD064962_UCD_EVENT,148,10.0,-0.279670651038247
T197_OUTER_03,PXD064962_UCD_EVENT,149,10.0,-0.6022489578420342
T197_OUTER_03,PXD064962_UCD_EVENT,150,100.0,-0.25041227517192327
T197_OUTER_03,PXD064962_UCD_EVENT,151,1.0,-0.12100604083381257
T197_OUTER_03,PXD064962_UCD_EVENT,152,100.0,-0.7567311975510524
T197_OUTER_03,PXD064962_UCD_EVENT,153,0.01,0.55375814448549
T197_OUTER_03,PXD064962_UCD_EVENT,154,0.01,0.027760667681379088
T197_OUTER_03,PXD064962_UCD_EVENT,155,100.0,-0.5512282341152592
T197_OUTER_03,PXD064962_UCD_EVENT,156,10.0,0.34474009330439803
T197_OUTER_03,PXD064962_UCD_EVENT,157,100.0,0.5870908993125119
T197_OUTER_03,PXD064962_UCD_EVENT,158,100.0,-0.409155581203314
T197_OUTER_03,PXD064962_UCD_EVENT,159,0.1,-0.5988808364796756
T197_OUTER_03,PXD064962_UCD_EVENT,160,100.0,0.10796474104778961
T197_OUTER_03,PXD064962_UCD_EVENT,161,10.0,0.49133325543085343
T197_OUTER_03,PXD064962_UCD_EVENT,162,0.01,0.6103797780052205
T197_OUTER_03,PXD064962_UCD_EVENT,163,100.0,0.04246878196735056
T197_OUTER_03,PXD064962_UCD_EVENT,164,0.1,-0.38556431919660233
T197_OUTER_03,PXD064962_UCD_EVENT,165,0.01,0.031053799264015507
T197_OUTER_03,PXD064962_UCD_EVENT,166,100.0,-0.38610347156063285
T197_OUTER_03,PXD064962_UCD_EVENT,167,100.0,0.5812946263675324
T197_OUTER_03,PXD064962_UCD_EVENT,168,100.0,0.2556463286486349
T197_OUTER_03,PXD064962_UCD_EVENT,169,0.01,0.09978305342701718
T197_OUTER_03,PXD064962_UCD_EVENT,170,0.01,0.4267235132551372
T197_OUTER_03,PXD064962_UCD_EVENT,171,100.0,-0.2381869669675745
T197_OUTER_03,PXD064962_UCD_EVENT,172,1.0,-0.5169201176744634
T197_OUTER_03,PXD064962_UCD_EVENT,173,100.0,0.2536778094433026
T197_OUTER_03,PXD064962_UCD_EVENT,174,0.01,-0.21829529893835606
T197_OUTER_03,PXD064962_UCD_EVENT,175,10.0,-0.4026913195100617
T197_OUTER_03,PXD064962_UCD_EVENT,176,10.0,-0.11366630209464353
T197_OUTER_03,PXD064962_UCD_EVENT,177,10.0,0.1416129784211484
T197_OUTER_03,PXD064962_UCD_EVENT,178,0.01,-0.05626802017021008
T197_OUTER_03,PXD064962_UCD_EVENT,179,0.01,-0.3977768613224352
T197_OUTER_03,PXD064962_UCD_EVENT,180,0.01,-0.03448832879802568
T197_OUTER_03,PXD064962_UCD_EVENT,181,100.0,-0.16538356156787518
T197_OUTER_03,PXD064962_UCD_EVENT,182,1.0,-0.025085787141520377
T197_OUTER_03,PXD064962_UCD_EVENT,183,100.0,-0.7708136797209663
T197_OUTER_03,PXD064962_UCD_EVENT,184,10.0,-0.7795998203301762
T197_OUTER_03,PXD064962_UCD_EVENT,185,0.01,0.08545223950374367
T197_OUTER_03,PXD064962_UCD_EVENT,186,100.0,-0.07448497399702134
T197_OUTER_03,PXD064962_UCD_EVENT,187,100.0,0.053984744900424944
T197_OUTER_03,PXD064962_UCD_EVENT,188,100.0,-0.37426547776026936
T197_OUTER_03,PXD064962_UCD_EVENT,189,100.0,-0.4297568527252605
T197_OUTER_03,PXD064962_UCD_EVENT,190,1.0,0.07069337986163665
T197_OUTER_03,PXD064962_UCD_EVENT,191,0.01,0.0024695675516822686
T197_OUTER_03,PXD064962_UCD_EVENT,192,100.0,0.14149554472693535
T197_OUTER_03,PXD064962_UCD_EVENT,193,100.0,0.7061202776449139
T197_OUTER_03,PXD064962_UCD_EVENT,194,1.0,0.6181239450186155
T197_OUTER_03,PXD064962_UCD_EVENT,195,100.0,0.13810621184421498
T197_OUTER_03,PXD064962_UCD_EVENT,196,10.0,0.04962694032473631
