target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T193_21d2780981c8a51c5a2f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_48,PT_D1_48,protein_groups,,385,LFQ intensity PT_D1_48_1_S1-E2_6675:385,Q9HDC9,PT_D1_48_1_S1-E2_6675,,1,,38684.0,POSITIVE,true,true,false,0.41176470588235292,18,PROHIBITED
T193_21f171a54c23606bf538,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,283,Z283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0044114459072020027,POSITIVE_FINITE,true,true,true,0.89473684210526316,20,PROHIBITED
T193_22354b544f7770e1771c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,sGO 0h v 6h,74,R74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.020573555537432783,POSITIVE_FINITE,true,true,true,0.83333333333333337,19,PROHIBITED
T193_2244c19394ed283b99f6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,73,V73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00054582371557366268,POSITIVE_FINITE,true,true,true,0.33333333333333331,19,PROHIBITED
T193_2252dd361315723e3af4,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,sGO 0h v 6h,74,W74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.013614503542216515,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_2269d1927789a7e88b25,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,sGO 0h v 6h,301,Q301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,,,,NORMALIZED_ABUNDANCE,0.3519178266281946,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_22bad6fc59ea438485a1,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,sGO 0h v 6h,331,V331,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;K7ESE1_HUMAN;B4DJM5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0059163247438434336,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_22fa65e49be438761e21,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,283,O283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0020198933034619353,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
T193_232863357e4b3f2496bd,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_48,PT_D1_48,protein_groups,,149,LFQ intensity PT_D1_48_1_S1-E2_6675:149,P04004;CON__Q3ZBS7,PT_D1_48_1_S1-E2_6675,,1,,1740100.0,POSITIVE,true,true,true,0.82352941176470584,18,PROHIBITED
T193_233913de0cfcbdc9ec6c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,170,Z170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012009392970601006,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_237cf1de666aab5d0684,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,,blood_proteomics_xlsx,usGO 0h vs 6h,283,N283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.005159121422794846,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_2384169e5d26e9b36454,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,45,C45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0023014537794686439,POSITIVE_FINITE,true,true,true,0.47368421052631576,20,PROHIBITED
T193_23b13220f1a14b8c4c96,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,Q04695,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,117,AD117,Q04695,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,4912108.27525268,POSITIVE,true,true,false,0.5625,17,PROHIBITED
T193_2411b95821ac88f1ac2a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,,blood_proteomics_xlsx,usGO 0h vs 6h,381,E381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.02610838062908544,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_244e220ab1d4f0b15f9d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,73,Z73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0017976356784146655,POSITIVE_FINITE,true,true,true,0.73684210526315785,20,PROHIBITED
T193_26941317403a3d3ddbb7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,sGO 0h v 6h,169,C169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0049738136647165358,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
T193_26aae440e3bbd4c485c8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,sGO 0h v 6h,331,I331,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;K7ESE1_HUMAN;B4DJM5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0078978003438238895,POSITIVE_FINITE,true,true,true,0.88235294117647056,18,PROHIBITED
T193_26b3d782f8696642df7b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_06,PT_D3_06,protein_groups,,385,LFQ intensity PT_D3_06_1_S1-E5_6681:385,Q9HDC9,PT_D3_06_1_S1-E5_6681,,1,,63952.0,POSITIVE,true,true,false,0.5714285714285714,15,PROHIBITED
T193_26ed10647193defb0ec1,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P26038,PT_D1_73,PT_D1_73,protein_groups,,274,LFQ intensity PT_D1_73_1_S1-A3_6645:274,P26038;P35241;P15311,PT_D1_73_1_S1-A3_6645,,1,,24308.0,POSITIVE,true,true,true,0.46666666666666667,16,PROHIBITED
T193_277fed86c60dec182c44,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D3_198,T_D3_198,protein_groups,,149,LFQ intensity T_D3_198_2_S1-D8_6672:149,P04004;CON__Q3ZBS7,T_D3_198_2_S1-D8_6672,,2,,1667700.0,POSITIVE,true,true,true,0.79166666666666663,25,PROHIBITED
T193_27822ae17617e1f90526,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,86,O86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00091449693623937172,POSITIVE_FINITE,true,true,true,0.55555555555555558,19,PROHIBITED
T193_27c854f1f8a0d438631c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_81,PT_D1_81,protein_groups,,149,LFQ intensity PT_D1_81_2_S1-D3_6662:149,P04004;CON__Q3ZBS7,PT_D1_81_2_S1-D3_6662,,2,,2325000.0,POSITIVE,true,true,true,0.7857142857142857,15,PROHIBITED
T193_284acfab733ae02771d6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D3_178,T_D3_178,protein_groups,,51,LFQ intensity T_D3_178_1_S1-C7_6669:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D3_178_1_S1-C7_6669,,1,,111.01,POSITIVE,true,true,true,0,15,PROHIBITED
T193_28a8d06165a51e439e19,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,usGO 0h vs 6h,73,AB73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00016725022235704822,POSITIVE_FINITE,true,true,true,0.36842105263157893,20,PROHIBITED
T193_29c57de747ddb3e0902c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_186,T_D1_186,protein_groups,,51,LFQ intensity T_D1_186_1_S1-C6_6667:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_186_1_S1-C6_6667,,1,,185.76,POSITIVE,true,true,true,0.076923076923076927,14,PROHIBITED
T193_29dc6053bb75b5d7af68,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,sGO 0h v 6h,169,L169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002674197523771966,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
