external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PXD068107:12:EPH12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14247,PXD068107_NP34,2b_heatmap,12,EPH12,SOURCE_DATA_INTENSITY,44518.099999999999,0.18947368421052632,96
R4PXD068107:12:ESK12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14974,PXD068107_NP34,2b_heatmap,12,ESK12,SOURCE_DATA_INTENSITY,231887,0.50526315789473686,96
R4PXD068107:12:EUC12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15084,PXD068107_NP34,2b_heatmap,12,EUC12,SOURCE_DATA_INTENSITY,980995,0.77894736842105261,96
R4PXD068107:12:EVQ12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15365,PXD068107_NP34,2b_heatmap,12,EVQ12,SOURCE_DATA_INTENSITY,1274050,0.83157894736842108,96
R4PXD068107:12:EWB12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15404,PXD068107_NP34,2b_heatmap,12,EWB12,SOURCE_DATA_INTENSITY,616458,0.72631578947368425,96
R4PXD068107:12:EXI12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15691,PXD068107_NP34,2b_heatmap,12,EXI12,SOURCE_DATA_INTENSITY,1201490,0.80000000000000004,96
R4PXD068107:12:EYN12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15942,PXD068107_NP34,2b_heatmap,12,EYN12,SOURCE_DATA_INTENSITY,330915,0.56842105263157894,96
R4PXD068107:12:EZF12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16543,PXD068107_NP34,2b_heatmap,12,EZF12,SOURCE_DATA_INTENSITY,135090,0.37894736842105264,96
R4PXD068107:12:EZZ12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16643,PXD068107_NP34,2b_heatmap,12,EZZ12,SOURCE_DATA_INTENSITY,88929.699999999997,0.28421052631578947,96
R4PXD068107:12:FAP12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16762,PXD068107_NP34,2b_heatmap,12,FAP12,SOURCE_DATA_INTENSITY,39687.5,0.15789473684210525,96
R4PXD068107:12:FBY12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q27J81,PXD068107_NP34,2b_heatmap,12,FBY12,SOURCE_DATA_INTENSITY,233644,0.51578947368421058,96
R4PXD068107:12:FGK12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q58FF8,PXD068107_NP34,2b_heatmap,12,FGK12,SOURCE_DATA_INTENSITY,16534.900000000001,0.063157894736842107,96
R4PXD068107:12:FYD12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q70J99,PXD068107_NP34,2b_heatmap,12,FYD12,SOURCE_DATA_INTENSITY,164022,0.45263157894736844,96
R4PXD068107:12:FZH12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7L576,PXD068107_NP34,2b_heatmap,12,FZH12,SOURCE_DATA_INTENSITY,541693,0.66315789473684206,96
R4PXD068107:12:GBF12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7Z406,PXD068107_NP34,2b_heatmap,12,GBF12,SOURCE_DATA_INTENSITY,21131.099999999999,0.084210526315789472,96
R4PXD068107:12:GFO12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q86VP6,PXD068107_NP34,2b_heatmap,12,GFO12,SOURCE_DATA_INTENSITY,100025,0.29473684210526313,96
R4PXD068107:12:GXT12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q8TC12,PXD068107_NP34,2b_heatmap,12,GXT12,SOURCE_DATA_INTENSITY,13176.200000000001,0.042105263157894736,96
R4PXD068107:12:HJL12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q93084,PXD068107_NP34,2b_heatmap,12,HJL12,SOURCE_DATA_INTENSITY,42843.400000000001,0.16842105263157894,96
R4PXD068107:12:IBO12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q99733,PXD068107_NP34,2b_heatmap,12,IBO12,SOURCE_DATA_INTENSITY,342484,0.57894736842105265,96
R4PXD068107:12:ICI12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q99832,PXD068107_NP34,2b_heatmap,12,ICI12,SOURCE_DATA_INTENSITY,137564,0.38947368421052631,96
R4PXD068107:12:IFI12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9BS26,PXD068107_NP34,2b_heatmap,12,IFI12,SOURCE_DATA_INTENSITY,155189,0.43157894736842106,96
R4PXD068107:12:IFU12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9BSJ8,PXD068107_NP34,2b_heatmap,12,IFU12,SOURCE_DATA_INTENSITY,439894,0.62105263157894741,96
R4PXD068107:12:ITX12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9H4B7,PXD068107_NP34,2b_heatmap,12,ITX12,SOURCE_DATA_INTENSITY,553646,0.68421052631578949,96
R4PXD068107:12:JAC12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9HDC9,PXD068107_NP34,2b_heatmap,12,JAC12,SOURCE_DATA_INTENSITY,3946500,0.88421052631578945,96
R4PXD068107:12:JCH12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NQC3,PXD068107_NP34,2b_heatmap,12,JCH12,SOURCE_DATA_INTENSITY,14435.299999999999,0.052631578947368418,96
R4PXD068107:12:JDC12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NR12,PXD068107_NP34,2b_heatmap,12,JDC12,SOURCE_DATA_INTENSITY,124640,0.33684210526315789,96
R4PXD068107:12:JEP12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NRW1,PXD068107_NP34,2b_heatmap,12,JEP12,SOURCE_DATA_INTENSITY,80027.899999999994,0.22105263157894736,96
R4PXD068107:12:JFD12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NS28,PXD068107_NP34,2b_heatmap,12,JFD12,SOURCE_DATA_INTENSITY,107798,0.31578947368421051,96
R4PXD068107:12:JKP12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NY65,PXD068107_NP34,2b_heatmap,12,JKP12,SOURCE_DATA_INTENSITY,28988.299999999999,0.12631578947368421,96
R4PXD068107:12:KDT12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9Y2A7,PXD068107_NP34,2b_heatmap,12,KDT12,SOURCE_DATA_INTENSITY,1185450,0.78947368421052633,96
R4PXD068107:12:KHC12:PXD068107_NP34,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9Y3F4,PXD068107_NP34,2b_heatmap,12,KHC12,SOURCE_DATA_INTENSITY,62886.199999999997,0.21052631578947367,96
R4PXD068107:13:GY13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00151,PXD068107_NP40,2b_heatmap,13,GY13,SOURCE_DATA_INTENSITY,5009080,0.87628865979381443,98
R4PXD068107:13:HI13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00187,PXD068107_NP40,2b_heatmap,13,HI13,SOURCE_DATA_INTENSITY,19278800,0.92783505154639179,98
R4PXD068107:13:HZ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00264,PXD068107_NP40,2b_heatmap,13,HZ13,SOURCE_DATA_INTENSITY,271072,0.18556701030927836,98
R4PXD068107:13:IE13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00299,PXD068107_NP40,2b_heatmap,13,IE13,SOURCE_DATA_INTENSITY,1738320,0.71134020618556704,98
R4PXD068107:13:IQ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00410,PXD068107_NP40,2b_heatmap,13,IQ13,SOURCE_DATA_INTENSITY,857976,0.54639175257731953,98
R4PXD068107:13:OY13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O15145,PXD068107_NP40,2b_heatmap,13,OY13,SOURCE_DATA_INTENSITY,867438,0.55670103092783507,98
R4PXD068107:13:AAP13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O75083,PXD068107_NP40,2b_heatmap,13,AAP13,SOURCE_DATA_INTENSITY,4748100,0.85567010309278346,98
R4PXD068107:13:ADS13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O75531,PXD068107_NP40,2b_heatmap,13,ADS13,SOURCE_DATA_INTENSITY,64482.400000000001,0.061855670103092786,98
R4PXD068107:13:AOR13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P00387,PXD068107_NP40,2b_heatmap,13,AOR13,SOURCE_DATA_INTENSITY,206028,0.15463917525773196,98
R4PXD068107:13:AOT13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P00403,PXD068107_NP40,2b_heatmap,13,AOT13,SOURCE_DATA_INTENSITY,326421,0.24742268041237114,98
R4PXD068107:13:ARE13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P01275,PXD068107_NP40,2b_heatmap,13,ARE13,SOURCE_DATA_INTENSITY,57895.800000000003,0.030927835051546393,98
R4PXD068107:13:AVX13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04004,PXD068107_NP40,2b_heatmap,13,AVX13,SOURCE_DATA_INTENSITY,226262000,1,98
R4PXD068107:13:AWW13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04264,PXD068107_NP40,2b_heatmap,13,AWW13,SOURCE_DATA_INTENSITY,73198000,0.98969072164948457,98
R4PXD068107:13:AXO13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04844,PXD068107_NP40,2b_heatmap,13,AXO13,SOURCE_DATA_INTENSITY,445775,0.34020618556701032,98
R4PXD068107:13:AXU13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P05023,PXD068107_NP40,2b_heatmap,13,AXU13,SOURCE_DATA_INTENSITY,1071570,0.62886597938144329,98
R4PXD068107:13:AZG13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P05556,PXD068107_NP40,2b_heatmap,13,AZG13,SOURCE_DATA_INTENSITY,2063010,0.74226804123711343,98
R4PXD068107:13:BAA13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P06396,PXD068107_NP40,2b_heatmap,13,BAA13,SOURCE_DATA_INTENSITY,44612600,0.96907216494845361,98
R4PXD068107:13:BAC13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P06576,PXD068107_NP40,2b_heatmap,13,BAC13,SOURCE_DATA_INTENSITY,2554190,0.79381443298969068,98
R4PXD068107:13:BCX13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P07996,PXD068107_NP40,2b_heatmap,13,BCX13,SOURCE_DATA_INTENSITY,57440200,0.97938144329896903,98
R4PXD068107:13:BGG13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P09493,PXD068107_NP40,2b_heatmap,13,BGG13,SOURCE_DATA_INTENSITY,26411.700000000001,0,98
R4PXD068107:13:BJV13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10599,PXD068107_NP40,2b_heatmap,13,BJV13,SOURCE_DATA_INTENSITY,205573,0.14432989690721648,98
R4PXD068107:13:BKB13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10644,PXD068107_NP40,2b_heatmap,13,BKB13,SOURCE_DATA_INTENSITY,735539,0.50515463917525771,98
R4PXD068107:13:BKK13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10809,PXD068107_NP40,2b_heatmap,13,BKK13,SOURCE_DATA_INTENSITY,1804580,0.72164948453608246,98
R4PXD068107:13:BKP13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11021,PXD068107_NP40,2b_heatmap,13,BKP13,SOURCE_DATA_INTENSITY,35940700,0.94845360824742264,98
R4PXD068107:13:BKX13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11166,PXD068107_NP40,2b_heatmap,13,BKX13,SOURCE_DATA_INTENSITY,196874,0.13402061855670103,98
R4PXD068107:13:BLT13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11413,PXD068107_NP40,2b_heatmap,13,BLT13,SOURCE_DATA_INTENSITY,745856,0.51546391752577314,98
R4PXD068107:13:BOZ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P13796,PXD068107_NP40,2b_heatmap,13,BOZ13,SOURCE_DATA_INTENSITY,1626010,0.67010309278350511,98
R4PXD068107:13:BQN13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P14868,PXD068107_NP40,2b_heatmap,13,BQN13,SOURCE_DATA_INTENSITY,516855,0.41237113402061853,98
R4PXD068107:13:BRP13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P15531,PXD068107_NP40,2b_heatmap,13,BRP13,SOURCE_DATA_INTENSITY,671329,0.47422680412371132,98
R4PXD068107:13:BTD13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P16615,PXD068107_NP40,2b_heatmap,13,BTD13,SOURCE_DATA_INTENSITY,606058,0.4329896907216495,98
R4PXD068107:13:BWA13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P19367,PXD068107_NP40,2b_heatmap,13,BWA13,SOURCE_DATA_INTENSITY,1708550,0.68041237113402064,98
R4PXD068107:13:BXV13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P20645,PXD068107_NP40,2b_heatmap,13,BXV13,SOURCE_DATA_INTENSITY,151541,0.1134020618556701,98
R4PXD068107:13:BZN13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P21796,PXD068107_NP40,2b_heatmap,13,BZN13,SOURCE_DATA_INTENSITY,323748,0.23711340206185566,98
R4PXD068107:13:CBV13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P23284,PXD068107_NP40,2b_heatmap,13,CBV13,SOURCE_DATA_INTENSITY,2120560,0.76288659793814428,98
R4PXD068107:13:CDO13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P24844,PXD068107_NP40,2b_heatmap,13,CDO13,SOURCE_DATA_INTENSITY,1738040,0.7010309278350515,98
R4PXD068107:13:CES13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P26038,PXD068107_NP40,2b_heatmap,13,CES13,SOURCE_DATA_INTENSITY,37493500,0.95876288659793818,98
R4PXD068107:13:CFF13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P26641,PXD068107_NP40,2b_heatmap,13,CFF13,SOURCE_DATA_INTENSITY,464332,0.36082474226804123,98
R4PXD068107:13:CFP13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P27348,PXD068107_NP40,2b_heatmap,13,CFP13,SOURCE_DATA_INTENSITY,103797,0.08247422680412371,98
R4PXD068107:13:CGC13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P27797,PXD068107_NP40,2b_heatmap,13,CGC13,SOURCE_DATA_INTENSITY,491111,0.38144329896907214,98
R4PXD068107:13:CGL13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P28066,PXD068107_NP40,2b_heatmap,13,CGL13,SOURCE_DATA_INTENSITY,192517,0.12371134020618557,98
R4PXD068107:13:CGM13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P28070,PXD068107_NP40,2b_heatmap,13,CGM13,SOURCE_DATA_INTENSITY,37159.199999999997,0.010309278350515464,98
R4PXD068107:13:CIL13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30041,PXD068107_NP40,2b_heatmap,13,CIL13,SOURCE_DATA_INTENSITY,3089600,0.81443298969072164,98
R4PXD068107:13:CIN13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30044,PXD068107_NP40,2b_heatmap,13,CIN13,SOURCE_DATA_INTENSITY,561693,0.42268041237113402,98
R4PXD068107:13:CIQ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30048,PXD068107_NP40,2b_heatmap,13,CIQ13,SOURCE_DATA_INTENSITY,297761,0.21649484536082475,98
R4PXD068107:13:CIW13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30101,PXD068107_NP40,2b_heatmap,13,CIW13,SOURCE_DATA_INTENSITY,6329170,0.88659793814432986,98
R4PXD068107:13:CQE13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P37802,PXD068107_NP40,2b_heatmap,13,CQE13,SOURCE_DATA_INTENSITY,14200500,0.90721649484536082,98
R4PXD068107:13:CQM13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P38646,PXD068107_NP40,2b_heatmap,13,CQM13,SOURCE_DATA_INTENSITY,892162,0.5670103092783505,98
R4PXD068107:13:CUZ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P45880,PXD068107_NP40,2b_heatmap,13,CUZ13,SOURCE_DATA_INTENSITY,319430,0.22680412371134021,98
R4PXD068107:13:CZE13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P49411,PXD068107_NP40,2b_heatmap,13,CZE13,SOURCE_DATA_INTENSITY,2438870,0.78350515463917525,98
R4PXD068107:13:DCJ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50990,PXD068107_NP40,2b_heatmap,13,DCJ13,SOURCE_DATA_INTENSITY,656562,0.45360824742268041,98
R4PXD068107:13:DCK13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50991,PXD068107_NP40,2b_heatmap,13,DCK13,SOURCE_DATA_INTENSITY,1249530,0.63917525773195871,98
R4PXD068107:13:DCL13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50995,PXD068107_NP40,2b_heatmap,13,DCL13,SOURCE_DATA_INTENSITY,2877210,0.80412371134020622,98
R4PXD068107:13:DFZ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P52907,PXD068107_NP40,2b_heatmap,13,DFZ13,SOURCE_DATA_INTENSITY,1726270,0.69072164948453607,98
R4PXD068107:13:DGJ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P53396,PXD068107_NP40,2b_heatmap,13,DGJ13,SOURCE_DATA_INTENSITY,797428,0.52577319587628868,98
R4PXD068107:13:DIY13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P55072,PXD068107_NP40,2b_heatmap,13,DIY13,SOURCE_DATA_INTENSITY,910896,0.58762886597938147,98
R4PXD068107:13:DMJ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P60174,PXD068107_NP40,2b_heatmap,13,DMJ13,SOURCE_DATA_INTENSITY,979048,0.60824742268041232,98
R4PXD068107:13:DNG13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61006,PXD068107_NP40,2b_heatmap,13,DNG13,SOURCE_DATA_INTENSITY,696726,0.49484536082474229,98
R4PXD068107:13:DNM13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61026,PXD068107_NP40,2b_heatmap,13,DNM13,SOURCE_DATA_INTENSITY,609907,0.44329896907216493,98
R4PXD068107:13:DNS13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61106,PXD068107_NP40,2b_heatmap,13,DNS13,SOURCE_DATA_INTENSITY,459705,0.35051546391752575,98
R4PXD068107:13:DPG13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61978,PXD068107_NP40,2b_heatmap,13,DPG13,SOURCE_DATA_INTENSITY,951256,0.59793814432989689,98
R4PXD068107:13:DPH13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61981,PXD068107_NP40,2b_heatmap,13,DPH13,SOURCE_DATA_INTENSITY,498401,0.39175257731958762,98
R4PXD068107:13:DQK13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P62330,PXD068107_NP40,2b_heatmap,13,DQK13,SOURCE_DATA_INTENSITY,120815,0.092783505154639179,98
R4PXD068107:13:DQX13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P62805,PXD068107_NP40,2b_heatmap,13,DQX13,SOURCE_DATA_INTENSITY,3394070,0.83505154639175261,98
R4PXD068107:13:DRY13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P63000,PXD068107_NP40,2b_heatmap,13,DRY13,SOURCE_DATA_INTENSITY,4170090,0.84536082474226804,98
R4PXD068107:13:DTD13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P68366,PXD068107_NP40,2b_heatmap,13,DTD13,SOURCE_DATA_INTENSITY,16030400,0.91752577319587625,98
R4PXD068107:13:DUE13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P78417,PXD068107_NP40,2b_heatmap,13,DUE13,SOURCE_DATA_INTENSITY,6718600,0.89690721649484539,98
R4PXD068107:13:EAQ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q04695,PXD068107_NP40,2b_heatmap,13,EAQ13,SOURCE_DATA_INTENSITY,896192,0.57731958762886593,98
R4PXD068107:13:EPH13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14247,PXD068107_NP40,2b_heatmap,13,EPH13,SOURCE_DATA_INTENSITY,294753,0.20618556701030927,98
R4PXD068107:13:ESK13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14974,PXD068107_NP40,2b_heatmap,13,ESK13,SOURCE_DATA_INTENSITY,509176,0.40206185567010311,98
R4PXD068107:13:EUC13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15084,PXD068107_NP40,2b_heatmap,13,EUC13,SOURCE_DATA_INTENSITY,2051490,0.73195876288659789,98
R4PXD068107:13:EVQ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15365,PXD068107_NP40,2b_heatmap,13,EVQ13,SOURCE_DATA_INTENSITY,2241770,0.77319587628865982,98
R4PXD068107:13:EWB13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15404,PXD068107_NP40,2b_heatmap,13,EWB13,SOURCE_DATA_INTENSITY,1289820,0.64948453608247425,98
R4PXD068107:13:EXI13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15691,PXD068107_NP40,2b_heatmap,13,EXI13,SOURCE_DATA_INTENSITY,850436,0.53608247422680411,98
R4PXD068107:13:EYN13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15942,PXD068107_NP40,2b_heatmap,13,EYN13,SOURCE_DATA_INTENSITY,2085670,0.75257731958762886,98
R4PXD068107:13:EZF13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16543,PXD068107_NP40,2b_heatmap,13,EZF13,SOURCE_DATA_INTENSITY,359346,0.26804123711340205,98
R4PXD068107:13:EZZ13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16643,PXD068107_NP40,2b_heatmap,13,EZZ13,SOURCE_DATA_INTENSITY,136125,0.10309278350515463,98
R4PXD068107:13:FAP13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16762,PXD068107_NP40,2b_heatmap,13,FAP13,SOURCE_DATA_INTENSITY,85765.399999999994,0.072164948453608241,98
R4PXD068107:13:FBY13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q27J81,PXD068107_NP40,2b_heatmap,13,FBY13,SOURCE_DATA_INTENSITY,403582,0.30927835051546393,98
R4PXD068107:13:FGK13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q58FF8,PXD068107_NP40,2b_heatmap,13,FGK13,SOURCE_DATA_INTENSITY,57887,0.020618556701030927,98
R4PXD068107:13:FYD13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q70J99,PXD068107_NP40,2b_heatmap,13,FYD13,SOURCE_DATA_INTENSITY,387781,0.28865979381443296,98
R4PXD068107:13:FZH13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7L576,PXD068107_NP40,2b_heatmap,13,FZH13,SOURCE_DATA_INTENSITY,390361,0.29896907216494845,98
R4PXD068107:13:GBF13:PXD068107_NP40,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7Z406,PXD068107_NP40,2b_heatmap,13,GBF13,SOURCE_DATA_INTENSITY,230273,0.16494845360824742,98
