target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T193_087ae6a8a5c481da248b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,604,P604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0017382484263340908,POSITIVE_FINITE,true,true,true,0.21052631578947367,20,PROHIBITED
T193_08bf8b327da1fcb19430,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,86,P86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0054583996112976723,POSITIVE_FINITE,true,true,true,0.52631578947368418,20,PROHIBITED
T193_08bfd72ede77a9233ecd,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_28,PT_D3_28,protein_groups,,51,LFQ intensity PT_D3_28_1_S1-A5_6649:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_28_1_S1-A5_6649,,1,,277.32,POSITIVE,true,true,true,0.083333333333333329,13,PROHIBITED
T193_08e445bf90fa1a76c5f5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,,blood_proteomics_xlsx,usGO 0h vs 6h,604,M604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00013201623485183599,POSITIVE_FINITE,true,true,true,0.10526315789473684,20,PROHIBITED
T193_094d900b578fab4c6403,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_138,T_D1_138,protein_groups,,160,LFQ intensity T_D1_138_2_S1-H6_6698:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_138_2_S1-H6_6698,,2,,234930.0,POSITIVE,true,true,true,0.6428571428571429,15,PROHIBITED
T193_09656760fd5a40187d39,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P63000,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,477,W477,RAC1_HUMAN;RAC2_HUMAN;A0A024R9T5_HUMAN;B1AH77_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0026834071501338811,POSITIVE_FINITE,true,true,true,0.68421052631578949,20,PROHIBITED
T193_09e2c0ff01ad8be00e2f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,sGO 0h v 6h,137,Y137,D0PNI1_HUMAN;E7EX29_HUMAN;B0AZS6_HUMAN;E7ESK7_HUMAN;1433T_HUMAN;B7Z2E6_HUMAN;E5RGE1_HUMAN;1433F_HUMAN;B4DMT8_HUMAN;Q2F831_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0028599101177853884,POSITIVE_FINITE,true,true,true,0.70588235294117652,18,PROHIBITED
T193_09f3e65b9c964100c337,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_06,PT_D3_06,protein_groups,,202,LFQ intensity PT_D3_06_2_S1-F5_6682:202,P07996;CON__Q28194;P35442,PT_D3_06_2_S1-F5_6682,,2,,14777.0,POSITIVE,true,true,true,0.21428571428571427,15,PROHIBITED
T193_0a369bf3e3c81c0b381d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_14,PT_D3_14,protein_groups,,51,LFQ intensity PT_D3_14_2_S1-D5_6666:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_14_2_S1-D5_6666,,2,,247.29,POSITIVE,true,true,true,0,16,PROHIBITED
T193_0a66ccec6c383a483c4d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_37,PT_D3_37,protein_groups,,160,LFQ intensity PT_D3_37_1_S1-G5_6695:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_37_1_S1-G5_6695,,1,,273440.0,POSITIVE,true,true,true,0.61538461538461542,14,PROHIBITED
T193_0a7c250fb057b9539b64,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P09493,PT_D3_37,PT_D3_37,protein_groups,,322,LFQ intensity PT_D3_37_2_S1-H5_6696:322,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_37_2_S1-H5_6696,,2,,2635.0,POSITIVE,true,true,true,0.15384615384615385,14,PROHIBITED
T193_0a97c5945a108f2a9f74,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,,blood_proteomics_xlsx,sGO 0h v 6h,413,T413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011512565165834718,POSITIVE_FINITE,true,true,false,0.66666666666666663,19,PROHIBITED
T193_0ab17e8974195d6aec5f,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,Q14247,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,94,AF94,Q14247,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,991225.965316932,POSITIVE,true,true,false,0.46666666666666667,16,PROHIBITED
T193_0ad7430a35cfda319545,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_81,PT_D1_81,protein_groups,,202,LFQ intensity PT_D1_81_2_S1-D3_6662:202,P07996;CON__Q28194;P35442,PT_D1_81_2_S1-D3_6662,,2,,110660.0,POSITIVE,true,true,true,0.6428571428571429,15,PROHIBITED
T193_0ae2157e946aa227f0a0,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P05556,PT_D1_33,PT_D1_33,protein_groups,,173,LFQ intensity PT_D1_33_2_S1-B2_6644:173,P05556,PT_D1_33_2_S1-B2_6644,,2,,28827.0,POSITIVE,true,true,false,0.375,17,PROHIBITED
T193_0b0b7b180f7ec6b05cfe,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,sGO 0h v 6h,514,G514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0018258944889038907,POSITIVE_FINITE,true,true,false,0.6470588235294118,18,PROHIBITED
T193_0b4222759533224c02e2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,420,I420,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016447261335376629,POSITIVE_FINITE,true,true,false,0.66666666666666663,19,PROHIBITED
T193_0b5d67a7156e6c878fac,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61026,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,224,O224,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00037026366232922929,POSITIVE_FINITE,true,true,true,0.27777777777777779,19,PROHIBITED
T193_0bbb42bf9ad23ba445ec,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P05556,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,338,Z338,P05556,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,106270.271043286,POSITIVE,true,true,false,0,19,PROHIBITED
T193_0bcbfcec395a09b42b2b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_165,T_D1_165,protein_groups,,51,LFQ intensity T_D1_165_2_S1-B7_6654:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_165_2_S1-B7_6654,,2,,472.65,POSITIVE,true,true,true,0,15,PROHIBITED
T193_0c58b22638ef423bf1ed,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P37802,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,772,P772,TAGL2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0033112786260440625,POSITIVE_FINITE,true,true,false,0.36842105263157893,20,PROHIBITED
T193_0c6af02c0ca69254a9e9,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_22,PT_D3_22,protein_groups,,202,LFQ intensity PT_D3_22_2_S1-D4_6664:202,P07996;CON__Q28194;P35442,PT_D3_22_2_S1-D4_6664,,2,,20723.0,POSITIVE,true,true,true,0.25,13,PROHIBITED
T193_0c6e118c3ea7c3f3c5ce,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P63000,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,usGO 0h vs 6h,477,H477,RAC1_HUMAN;RAC2_HUMAN;A0A024R9T5_HUMAN;B1AH77_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016660016216491951,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
T193_0c70beb5807cd25b3cdf,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_96,PT_D3_96,protein_groups,,51,LFQ intensity PT_D3_96_2_S1-B4_6648:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_96_2_S1-B4_6648,,2,,332.47,POSITIVE,true,true,true,0,15,PROHIBITED
T193_0c9e51d5b87c14271c2c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,sGO 0h v 6h,440,K440,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013073600835602514,POSITIVE_FINITE,true,true,false,0.44444444444444442,19,PROHIBITED
T193_0cb4a06cf9d6c90fd441,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_73,PT_D1_73,protein_groups,,202,LFQ intensity PT_D1_73_2_S1-B3_6646:202,P07996;CON__Q28194;P35442,PT_D1_73_2_S1-B3_6646,,2,,17572.0,POSITIVE,true,true,true,0.40000000000000002,16,PROHIBITED
T193_0d11c79ae6bbc0f21b35,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,sGO 0h v 6h,331,P331,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;K7ESE1_HUMAN;B4DJM5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011437098644584729,POSITIVE_FINITE,true,true,true,0.88235294117647056,18,PROHIBITED
T193_0d317ef303d8d7c0d399,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,420,G420,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00046949511467774978,POSITIVE_FINITE,true,true,false,0.47058823529411764,18,PROHIBITED
T193_0d56021b5f8f06eff91d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,usGO 0h vs 6h,66,F66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.20710823419774715,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_0daf100bb7f9b1fabe0c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,,blood_proteomics_xlsx,usGO 0h vs 6h,67,R67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,,,,NORMALIZED_ABUNDANCE,1.3957958229979638e-07,POSITIVE_FINITE,true,true,true,0,19,PROHIBITED
T193_0e1346b36c12958629f5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,sGO 0h v 6h,137,F137,D0PNI1_HUMAN;E7EX29_HUMAN;B0AZS6_HUMAN;E7ESK7_HUMAN;1433T_HUMAN;B7Z2E6_HUMAN;E5RGE1_HUMAN;1433F_HUMAN;B4DMT8_HUMAN;Q2F831_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0038998969322068685,POSITIVE_FINITE,true,true,true,0.76470588235294112,18,PROHIBITED
T193_0e3252ef2b55f18aa194,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,644,Y644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00086094691146116958,POSITIVE_FINITE,true,true,false,0.52631578947368418,20,PROHIBITED
T193_0e8b811161e670ccb1f2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61981,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,sGO 0h v 6h,257,G257,1433B_HUMAN;1433G_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0002166169063685636,POSITIVE_FINITE,true,true,true,0.11764705882352941,18,PROHIBITED
T193_0e9bc771d5a2d778d682,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P06396,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,333,Y333,P06396,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,79534562.772273,POSITIVE,true,true,false,0.84210526315789469,20,PROHIBITED
T193_0ea1a7b6b95c9456e85d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_06,PT_D3_06,protein_groups,,51,LFQ intensity PT_D3_06_2_S1-F5_6682:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_06_2_S1-F5_6682,,2,,409.69,POSITIVE,true,true,true,0.071428571428571425,15,PROHIBITED
T193_0ec66017e492035d44e9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P09493,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,sGO 0h v 6h,312,X312,TPM1_HUMAN;C9IZA2_HUMAN;H0YKJ4_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002037540491587087,POSITIVE_FINITE,true,true,true,0.72222222222222221,19,PROHIBITED
T193_0f9b5d58b2e24c6bf6e7,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P11021,PT_D3_22,PT_D3_22,protein_groups,,229,LFQ intensity PT_D3_22_2_S1-D4_6664:229,P11021,PT_D3_22_2_S1-D4_6664,,2,,41269.0,POSITIVE,true,true,false,0.33333333333333331,13,PROHIBITED
T193_0fcad4451c457609d7c3,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,,blood_proteomics_xlsx,usGO 0h vs 6h,73,U73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013524764691200991,POSITIVE_FINITE,true,true,true,0.52631578947368418,20,PROHIBITED
T193_10bbd8e6609afba3a69f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,381,P381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.034918896653592754,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_10f095f9788dfdf8bd66,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,sGO 0h v 6h,440,I440,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00083760845320623848,POSITIVE_FINITE,true,true,false,0.29411764705882354,18,PROHIBITED
T193_110350075c7264344593,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D3_119b,T_D3_119b,protein_groups,,51,LFQ intensity T_D3_119b_1_S1-A8_6655:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D3_119b_1_S1-A8_6655,,1,,273.06,POSITIVE,true,true,true,0.066666666666666666,16,PROHIBITED
T193_113d77f80214b616dbc8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P15531,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,,blood_proteomics_xlsx,usGO 0h vs 6h,500,M500,NDKA_HUMAN;C9K028_HUMAN;NDK8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00014211275692739062,POSITIVE_FINITE,true,true,true,0.15789473684210525,20,PROHIBITED
T193_11bfad1d1404355bb6bf,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P04004,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,372,AD372,P04004,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,1031422622.08276,POSITIVE,true,true,false,0.875,17,PROHIBITED
T193_121598300486c0d17a78,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_138,T_D1_138,protein_groups,,149,LFQ intensity T_D1_138_2_S1-H6_6698:149,P04004;CON__Q3ZBS7,T_D1_138_2_S1-H6_6698,,2,,2875400.0,POSITIVE,true,true,true,1,15,PROHIBITED
T193_12274f09f8d63f0b9389,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,644,Z644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013320642914459507,POSITIVE_FINITE,true,true,false,0.47368421052631576,20,PROHIBITED
T193_128ff8b062dbed35acc5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,sGO 0h v 6h,301,N301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,,,,NORMALIZED_ABUNDANCE,0.13914253270291463,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_12aaad81d4a8220f4c83,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P37802,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,772,V772,TAGL2_HUMAN,,,,NORMALIZED_ABUNDANCE,7.1905860237779715e-05,POSITIVE_FINITE,true,true,false,0.055555555555555552,19,PROHIBITED
T193_12b5941e38953061ebe2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61981,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,sGO 0h v 6h,257,K257,1433B_HUMAN;1433G_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00012607419059602778,POSITIVE_FINITE,true,true,true,0.16666666666666666,19,PROHIBITED
T193_12e336936cf163776734,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P60174,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,150,Z150,P60174,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,1343537.29391201,POSITIVE,true,true,false,0.22222222222222221,19,PROHIBITED
T193_130df69a0dbb11d2962b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,sGO 0h v 6h,440,S440,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013603355546567019,POSITIVE_FINITE,true,true,false,0.6470588235294118,18,PROHIBITED
T193_133dc64ed9ebcf577936,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P68363,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,133,Z133,P68363,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,3989677.54246744,POSITIVE,true,true,false,0.44444444444444442,19,PROHIBITED
T193_1340a896f2d12b504dc1,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P37802,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,usGO 0h vs 6h,772,D772,TAGL2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00070565653710321795,POSITIVE_FINITE,true,true,false,0.33333333333333331,19,PROHIBITED
T193_1342b850fbf640600270,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,sGO 0h v 6h,514,N514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0028905136872245055,POSITIVE_FINITE,true,true,false,0.3888888888888889,19,PROHIBITED
T193_1365cef30e94999c9e4d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_173,T_D1_173,protein_groups,,385,LFQ intensity T_D1_173_1_S1-E6_6683:385,Q9HDC9,T_D1_173_1_S1-E6_6683,,1,,57857.0,POSITIVE,true,true,false,0.42857142857142855,15,PROHIBITED
T193_139a790d857b5d5573df,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D3_119a,T_D3_119a,protein_groups,,149,LFQ intensity T_D3_119a_2_S1-F7_6686:149,P04004;CON__Q3ZBS7,T_D3_119a_2_S1-F7_6686,,2,,2145000.0,POSITIVE,true,true,true,0.84615384615384615,14,PROHIBITED
T193_13a90409f7a64ed8a1d3,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,381,I381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013434151371138528,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T193_13e1eb5135e2a892efad,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P13796,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,260,Y260,P13796,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,1067315.26580152,POSITIVE,true,true,false,0.15789473684210525,20,PROHIBITED
